cofactor_id,struct.burial_depth,struct.iron_count,struct.is_rieske,struct.is_hipip,Bar.count.ALA,Bar.count.ARG,Bar.count.ASN,Bar.count.ASP,Bar.count.CYS,Bar.count.GLN,Bar.count.GLU,Bar.count.GLY,Bar.count.HIS,Bar.count.ILE,Bar.count.LEU,Bar.count.LYS,Bar.count.MET,Bar.count.PHE,Bar.count.PRO,Bar.count.SER,Bar.count.THR,Bar.count.TRP,Bar.count.TYR,Bar.count.VAL,Bar.prop.Volume,Bar.prop.Log(Solubility (m at 20ºC)),Bar.prop.Hydrophobicity,Bar.prop.Isoelectric point,Bar.prop.P(helix),Bar.prop.nOats in side chain,Bar.prop.nSats in side chain,Bar.prop.nNats in side chain,Bar.prop.Steric hindrance,Bar.prop.nH-bonds,Bar.prop.Vol / log(solub),Bar.prop.Vol / P(helix),Bar.prop.Vol / P(sheet),Bar.prop.log(Solub) x Flex,Bar.prop.Steric hindrance x Flexibility,Bar.prop.Flexibility,Bar.prop.P(helix)+P(sheet),Bar.prop.log(Solub) x Hydrophobicity,Bar.prop.Hydrophobicity x Flex.,Bar.prop.V / (P(helix)+P(sheet)),Bar.prop.Steric hindrance / P(helix),Bar.prop.Isoelectric point / P(sheet),Bar.prop.P(sheet),Bar.prop.Vol x isoelectric point,Bar.prop.Isoelectric point / P(helix),Bar.prop.P(helix) / P(sheet),Bar.prop.Steric hindrance / P(sheet),Bar.prop.P(helix) x Flex.,Bar.mean.Volume,Bar.mean.Log(Solubility (m at 20ºC)),Bar.mean.Hydrophobicity,Bar.mean.Isoelectric point,Bar.mean.P(helix),Bar.mean.nOats in side chain,Bar.mean.nSats in side chain,Bar.mean.nNats in side chain,Bar.mean.Steric hindrance,Bar.mean.nH-bonds,Bar.mean.Vol / log(solub),Bar.mean.Vol / P(helix),Bar.mean.Vol / P(sheet),Bar.mean.log(Solub) x Flex,Bar.mean.Steric hindrance x Flexibility,Bar.mean.Flexibility,Bar.mean.P(helix)+P(sheet),Bar.mean.log(Solub) x Hydrophobicity,Bar.mean.Hydrophobicity x Flex.,Bar.mean.V / (P(helix)+P(sheet)),Bar.mean.Steric hindrance / P(helix),Bar.mean.Isoelectric point / P(sheet),Bar.mean.P(sheet),Bar.mean.Vol x isoelectric point,Bar.mean.Isoelectric point / P(helix),Bar.mean.P(helix) / P(sheet),Bar.mean.Steric hindrance / P(sheet),Bar.mean.P(helix) x Flex.,pH,Em
P00263_SF4,6.9117608070373535,4,0,1,5,1,1,3,4,2,3,3,2,1,1,1,0,2,1,5,3,3,0,1,5298.5,-13.596713803243412,17.05,245.57,11.61,23,4,14,82.16000000000001,94,-1542.8907540879982,20455.71687854629,18547.454049961587,-93.0968069252376,918.302,643.3000000000001,24.01,-10.847801022724443,179.52600000000004,9222.436468749514,318.53633436280506,896.5480590343931,12.4,31417.71,1026.361767249635,43.44289676540454,267.47995422880484,155.487,126.1547619047619,-0.3237312810296051,0.4059523809523809,5.846904761904763,0.2764285714285714,0.5476190476190477,0.0952380952380952,0.3333333333333333,1.9561904761904765,2.238095238095238,-36.73549414495234,487.0408780606259,441.6060488086092,-2.2165906410770853,21.86433333333333,15.316666666666668,0.5716666666666667,-0.2582809767315344,4.274428571428572,219.58182068451225,7.584198437209644,21.34638235796174,0.2952380952380952,748.0407142857142,24.43718493451512,1.0343546848905842,6.368570338781067,3.702071428571428,7.0,352.0
P00459_SF4,21.490318298339844,4,0,0,4,3,0,4,6,0,2,18,0,2,2,0,2,2,7,0,0,0,0,10,6889.900000000001,-2.252083022214121,33.370000000000005,376.72,14.31,12,8,9,111.81000000000002,63,5880.735194786972,32219.62764200597,24972.978100218486,105.58340447708584,836.755,1132.5,32.559999999999995,-7.142926832905132,308.446,13276.316443340264,480.0685982175148,1539.095204762311,18.25,42452.776,2002.394413761906,54.70223710801614,318.46208271782154,211.343,111.12741935483872,-0.0363239197131309,0.538225806451613,6.0761290322580646,0.2308064516129032,0.1935483870967742,0.1290322580645161,0.1451612903225806,1.8033870967741936,1.0161290322580645,94.85056765785438,519.6714135807414,402.7899693583626,1.7029581367271909,13.496048387096774,18.266129032258064,0.5251612903225805,-0.1152084973049214,4.9749354838709685,214.13413618290747,7.74304190673411,24.82411620584373,0.2943548387096774,684.722193548387,32.296684092933965,0.8822941469034862,5.136485205126154,3.408758064516129,7.0,-280.0
P00208_C58S_SF4_proximal,5.556431770324707,4,0,0,1,0,1,4,6,2,5,1,0,6,1,0,1,0,2,3,2,0,1,5,5285.8,-22.202666505549104,24.86,221.0,11.05,27,7,3,97.52,87,-8746.180412223544,21001.78624792248,16991.713652609455,-268.106357887918,893.6439999999999,519.5,24.89,-8.55276288662858,221.412,8758.192840474781,391.9076152044266,692.6434489950229,13.84,28501.086000000003,960.663490727825,37.89975630216572,283.1231374787657,123.48000000000002,128.9219512195122,-0.5415284513548562,0.6063414634146341,5.390243902439024,0.2695121951219512,0.6585365853658537,0.1707317073170731,0.073170731707317,2.378536585365854,2.1219512195121952,-213.3214734688669,512.238688973719,414.43204030754765,-6.539179460680927,21.79619512195121,12.670731707317072,0.6070731707317073,-0.2086039728445995,5.400292682926829,213.6144595237752,9.558722322059186,16.893742658415192,0.3375609756097561,695.1484390243903,23.43081684702012,0.9243843000528223,6.905442377530871,3.011707317073171,7.0,-633.0
P00208_C58S_SF4_distal,7.748317718505859,4,0,0,2,1,1,3,6,1,8,2,0,6,3,2,2,0,3,4,2,0,3,5,7190.6,-28.03944489974576,28.48,306.18000000000006,15.240000000000002,33,8,7,123.83,112,-4117.760955342304,27499.46905429739,23744.79380257484,-284.5073444361176,1097.381,659.3,32.81,-15.109755401828451,281.93,11862.222701352694,483.7519814083981,1008.2065810860388,17.570000000000004,41190.043000000005,1280.8396019995946,53.7326601785667,371.0204725948153,164.48899999999998,133.15925925925927,-0.5192489796249214,0.5274074074074073,5.670000000000001,0.2822222222222222,0.6111111111111112,0.1481481481481481,0.1296296296296296,2.2931481481481484,2.074074074074074,-76.25483250633897,509.2494269314332,439.7184037513859,-5.26865452659477,20.32187037037037,12.20925925925926,0.6075925925925927,-0.2798102852190454,5.220925925925926,219.67079076579063,8.958370026081447,18.670492242334053,0.3253703703703704,762.7785740740742,23.71925188888138,0.99504926256605,6.87074949249658,3.046092592592592,7.0,-464.0
P00262_SF4,6.980329990386963,4,0,1,4,5,3,2,4,3,3,6,2,1,7,2,1,2,3,2,2,3,1,1,7712.299999999999,-19.457781711171364,24.75,364.8699999999999,16.290000000000003,21,5,30,114.5,127,11606.395566681957,28740.62895842548,27414.63281312801,-150.08269234800554,1067.5739999999998,787.1,32.739999999999995,-20.74423532543373,268.612,13346.960749973969,425.3551099074359,1379.2704386440632,16.45,50504.755,1491.4709478132236,60.64524450365652,377.0372067488968,190.177,135.3035087719298,-0.341364591424059,0.4342105263157895,6.401228070175437,0.2857894736842106,0.3684210526315789,0.087719298245614,0.5263157894736842,2.008771929824561,2.2280701754385963,203.62097485406937,504.2215606741312,480.95847040575455,-2.6330296903158867,18.72936842105263,13.808771929824562,0.5743859649122807,-0.3639339530777847,4.712491228070176,234.15720613989416,7.462370349253262,24.19772699375549,0.2885964912280702,886.0483333333333,26.16615697917936,1.0639516579588864,6.614687837699943,3.336438596491228,7.0,347.0
P00260_SF4,6.220101833343506,4,0,1,11,2,4,1,4,6,3,3,0,2,4,4,1,2,2,2,3,3,1,2,7907.199999999999,-18.37127833327748,24.68,375.0700000000001,18.38,24,5,23,119.37,125,2973.8589744917454,28079.38595883248,27778.60880692219,-149.1617367379791,1190.4160000000002,787.3000000000002,35.980000000000004,-18.90567845973557,271.866,13219.99936464519,432.59813493796094,1383.1785365131568,17.6,50191.681,1405.8599130146888,68.74724294282426,392.2732388180635,221.576,131.78666666666666,-0.3061879722212913,0.4113333333333333,6.251166666666667,0.3063333333333333,0.4,0.0833333333333333,0.3833333333333333,1.9895,2.083333333333333,49.56431624152909,467.9897659805413,462.9768134487032,-2.4860289456329854,19.84026666666667,13.12166666666667,0.5996666666666667,-0.3150946409955928,4.5311,220.3333227440865,7.209968915632682,23.05297560855261,0.2933333333333333,836.5280166666668,23.43099855024481,1.1457873823804043,6.537887313634391,3.692933333333333,7.0,356.0
P07485_SF4,6.079768657684326,4,0,0,6,0,0,3,6,1,8,1,1,6,1,2,2,1,3,2,1,0,0,5,6332.2,-20.008075422825,26.79,274.59,14.650000000000004,26,8,5,111.29000000000002,85,-4986.63623309618,23435.44935547769,21232.88032372544,-232.9429373828908,965.811,576.3000000000001,30.43,-6.629670397012378,278.37600000000003,10260.432858710888,426.6068613432782,905.3065889614712,15.78,35673.389,1096.2772739572663,53.10796748080633,338.3564415941197,161.569,129.22857142857143,-0.4083280698535714,0.546734693877551,5.603877551020408,0.2989795918367348,0.5306122448979592,0.1632653061224489,0.1020408163265306,2.2712244897959186,1.7346938775510203,-101.76808638971796,478.2744766424018,433.32408823929467,-4.753937497610016,19.71042857142857,11.76122448979592,0.6210204081632652,-0.1352993958573954,5.6811428571428575,209.39658895328344,8.706262476393432,18.475644672683085,0.3220408163265306,728.0283469387754,22.373005590964624,1.083836071036864,6.905233501920811,3.297326530612245,8.0,-374.0
P00261_SF4,6.736727237701416,4,0,1,8,2,3,4,4,2,2,4,3,1,5,3,0,2,1,3,2,3,1,4,7475.4,-21.472952381376786,25.03,352.16,16.53,23,4,23,117.01,114,2567.9484824417573,27452.090647370063,26012.744989637235,-185.21041455494648,1168.898,800.0,33.49,-18.732203634971388,236.712,12752.484872068222,426.5628840168548,1290.9398162737969,16.96,47190.448,1371.7982823086504,60.94045620575984,377.904820963587,205.98300000000003,131.14736842105262,-0.3767184628311716,0.4391228070175438,6.178245614035087,0.29,0.4035087719298245,0.0701754385964912,0.4035087719298245,2.05280701754386,2.0,45.051727762136096,481.6156253924573,456.3639471866181,-3.249305518507833,20.50698245614036,14.035087719298245,0.5875438596491228,-0.3286351514907261,4.152842105263158,223.7278047731267,7.48355936871675,22.64806695217188,0.2975438596491228,827.902596491228,24.06663653173071,1.0691308106273656,6.629909139712052,3.613736842105264,7.0,328.0
P00265_SF4,8.918804168701172,4,0,1,9,0,2,2,4,1,0,6,1,0,1,4,0,2,1,3,1,2,0,3,4931.7,-4.557092553081036,16.46,265.87,11.450000000000005,11,4,11,72.64000000000001,64,1677.6339218389576,19702.69895017836,17748.07267722804,19.33709752934428,823.5089999999999,729.5000000000001,23.450000000000003,-11.052219236236583,207.216,8899.639138191415,277.84446928344005,1039.9400541407358,11.999999999999998,32021.462,1137.0157736598917,43.90557689410954,233.9963175066588,172.745,117.42142857142856,-0.1085022036447865,0.3919047619047619,6.330238095238095,0.2726190476190477,0.2619047619047619,0.0952380952380952,0.2619047619047619,1.72952380952381,1.5238095238095235,39.943664805689465,469.11187976615145,422.57315898162,0.4604070840320067,19.60735714285714,17.36904761904762,0.5583333333333333,-0.263148077053252,4.933714285714285,211.89616995693845,6.615344506748572,24.76047747954133,0.2857142857142857,762.4157619047619,27.07180413475933,1.0453708784311797,5.571340893015686,4.112976190476191,7.0,332.0
P33678_SF4,5.909873008728027,4,0,1,7,1,4,3,4,3,0,8,0,3,0,6,1,3,3,1,2,0,2,3,6640.299999999999,-10.923026160520868,16.230000000000004,346.80999999999995,14.11,18,5,16,101.61,99,2998.8478632952547,27326.37599749752,23745.712147299186,-75.23885627229525,952.068,839.8,29.78,-11.327038070305992,170.22600000000003,12116.439700714383,406.3985984096744,1346.0052566144743,15.670000000000003,43835.96500000001,1531.6548173695933,53.27027722036944,319.76491262314187,188.359,122.96851851851852,-0.2022782622318679,0.3005555555555556,6.422407407407406,0.2612962962962963,0.3333333333333333,0.0925925925925925,0.2962962962962963,1.8816666666666668,1.8333333333333333,55.53421969065286,506.04399995365776,439.7354101351701,-1.3933121531906527,17.63088888888889,15.55185185185185,0.5514814814814815,-0.2097599642649257,3.152333333333334,224.3785129761923,7.525899970549525,24.926023270638417,0.2901851851851852,811.7771296296298,28.36397809943692,0.9864866151920268,5.9215724559841085,3.488129629629629,7.4,330.0
