cofactor_id,struct.burial_depth,struct.iron_count,struct.is_rieske,struct.is_hipip,Bar.count.ALA,Bar.count.ARG,Bar.count.ASN,Bar.count.ASP,Bar.count.CYS,Bar.count.GLN,Bar.count.GLU,Bar.count.GLY,Bar.count.HIS,Bar.count.ILE,Bar.count.LEU,Bar.count.LYS,Bar.count.MET,Bar.count.PHE,Bar.count.PRO,Bar.count.SER,Bar.count.THR,Bar.count.TRP,Bar.count.TYR,Bar.count.VAL,Bar.prop.Volume,Bar.prop.Log(Solubility (m at 20ºC)),Bar.prop.Hydrophobicity,Bar.prop.Isoelectric point,Bar.prop.P(helix),Bar.prop.nOats in side chain,Bar.prop.nSats in side chain,Bar.prop.nNats in side chain,Bar.prop.Steric hindrance,Bar.prop.nH-bonds,Bar.prop.Vol / log(solub),Bar.prop.Vol / P(helix),Bar.prop.Vol / P(sheet),Bar.prop.log(Solub) x Flex,Bar.prop.Steric hindrance x Flexibility,Bar.prop.Flexibility,Bar.prop.P(helix)+P(sheet),Bar.prop.log(Solub) x Hydrophobicity,Bar.prop.Hydrophobicity x Flex.,Bar.prop.V / (P(helix)+P(sheet)),Bar.prop.Steric hindrance / P(helix),Bar.prop.Isoelectric point / P(sheet),Bar.prop.P(sheet),Bar.prop.Vol x isoelectric point,Bar.prop.Isoelectric point / P(helix),Bar.prop.P(helix) / P(sheet),Bar.prop.Steric hindrance / P(sheet),Bar.prop.P(helix) x Flex.,Bar.mean.Volume,Bar.mean.Log(Solubility (m at 20ºC)),Bar.mean.Hydrophobicity,Bar.mean.Isoelectric point,Bar.mean.P(helix),Bar.mean.nOats in side chain,Bar.mean.nSats in side chain,Bar.mean.nNats in side chain,Bar.mean.Steric hindrance,Bar.mean.nH-bonds,Bar.mean.Vol / log(solub),Bar.mean.Vol / P(helix),Bar.mean.Vol / P(sheet),Bar.mean.log(Solub) x Flex,Bar.mean.Steric hindrance x Flexibility,Bar.mean.Flexibility,Bar.mean.P(helix)+P(sheet),Bar.mean.log(Solub) x Hydrophobicity,Bar.mean.Hydrophobicity x Flex.,Bar.mean.V / (P(helix)+P(sheet)),Bar.mean.Steric hindrance / P(helix),Bar.mean.Isoelectric point / P(sheet),Bar.mean.P(sheet),Bar.mean.Vol x isoelectric point,Bar.mean.Isoelectric point / P(helix),Bar.mean.P(helix) / P(sheet),Bar.mean.Steric hindrance / P(sheet),Bar.mean.P(helix) x Flex.,pH,Em
P00263_SF4,6.9117608070373535,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,375.8,-1.948257623844398,1.07,20.56,0.65,1,1,3,6.36,11,-596.660226111254,1748.9760348583868,1293.937176644494,-33.96407626295672,90.602,49.8,1.58,-0.6795253578255867,27.124,721.189732551104,29.10488639900412,70.7575018477457,0.93,2611.0150000000003,96.8820417055711,2.269179600886918,21.55646711012565,9.746,125.26666666666664,-0.6494192079481327,0.3566666666666667,6.853333333333333,0.2166666666666666,0.3333333333333333,0.3333333333333333,1.0,2.12,3.6666666666666665,-198.88674203708467,582.9920116194622,431.3123922148313,-11.321358754318906,30.200666666666667,16.599999999999998,0.5266666666666667,-0.2265084526085289,9.041333333333332,240.39657751703467,9.701628799668038,23.585833949248567,0.31,870.3383333333335,32.294013901857035,0.7563932002956393,7.18548903670855,3.2486666666666664,7.0,352.0
P00459_SF4,21.490318298339844,4,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,337.2,-0.2961752876619361,3.08,24.84,0.6000000000000001,0,2,0,3.54,6,-93.328901836648,2201.085972850678,1330.60162601626,7.369255032848997,88.5,128.0,1.72,-2.0812100376831,77.0,803.423645320196,20.8235294117648,111.908943089431,1.12,2107.5640000000003,168.0904977375566,2.56260162601626,8.63414634146342,18.64,84.3,-0.074043821915484,0.77,6.21,0.15,0.0,0.5,0.0,0.885,1.5,-23.332225459162,550.2714932126695,332.650406504065,1.8423137582122493,22.125,32.0,0.43,-0.520302509420775,19.25,200.855911330049,5.2058823529412,27.977235772357748,0.2799999999999999,526.8910000000001,42.02262443438915,0.640650406504065,2.158536585365855,4.66,7.0,-280.0
P00208_C58S_SF4_proximal,5.556431770324707,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-633.0
P00208_C58S_SF4_distal,7.748317718505859,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138.4,-1.22184874961636,-0.64,3.09,0.42,2,0,0,1.56,4,-113.270975678009,329.52380952381,659.047619047619,-9.89697487189249,12.636,8.1,0.63,0.781983199754468,-5.184,219.68253968254,3.71428571428571,14.7142857142857,0.21,427.656,7.35714285714286,2.0,7.42857142857143,3.402,138.4,-1.22184874961636,-0.64,3.09,0.42,2.0,0.0,0.0,1.56,4.0,-113.270975678009,329.52380952381,659.047619047619,-9.89697487189249,12.636,8.1,0.63,0.781983199754468,-5.184,219.68253968254,3.71428571428571,14.7142857142857,0.21,427.656,7.35714285714286,2.0,7.42857142857143,3.402,7.0,-464.0
P00262_SF4,6.980329990386963,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,461.3,-1.871237355596314,4.5600000000000005,17.729999999999997,0.8500000000000001,0,2,0,7.0600000000000005,3,-789.7597310651311,1699.919504643963,1273.4334884467262,-28.70508906689476,99.494,46.6,1.96,-2.9420429902693463,69.324,699.04795711388,26.39597523219819,48.2526075096277,1.11,2695.867,71.2792569659443,2.391607830551989,19.39766527599487,11.85,153.76666666666665,-0.6237457851987713,1.5200000000000002,5.909999999999999,0.2833333333333334,0.0,0.6666666666666666,0.0,2.353333333333333,1.0,-263.25324368837704,566.639834881321,424.4778294822421,-9.568363022298254,33.16466666666667,15.533333333333331,0.6533333333333333,-0.9806809967564488,23.108,233.01598570462667,8.79865841073273,16.084202503209234,0.3699999999999999,898.6223333333334,23.75975232198144,0.7972026101839963,6.465888425331624,3.95,7.0,347.0
P00260_SF4,6.220101833343506,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.5,-0.675717544702307,1.54,6.35,0.17,0,1,0,1.77,3,-160.570050090679,638.235294117647,264.634146341463,-16.8929386175577,44.25,25.0,0.58,-1.04060501884155,38.5,187.068965517241,10.4117647058824,15.4878048780488,0.41,688.975,37.3529411764706,0.414634146341463,4.31707317073171,4.25,108.5,-0.675717544702307,1.54,6.35,0.17,0.0,1.0,0.0,1.77,3.0,-160.570050090679,638.235294117647,264.634146341463,-16.8929386175577,44.25,25.0,0.58,-1.04060501884155,38.5,187.068965517241,10.4117647058824,15.4878048780488,0.41,688.975,37.3529411764706,0.414634146341463,4.31707317073171,4.25,7.0,356.0
P07485_SF4,6.079768657684326,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.5,-0.675717544702307,1.54,6.35,0.17,0,1,0,1.77,3,-160.570050090679,638.235294117647,264.634146341463,-16.8929386175577,44.25,25.0,0.58,-1.04060501884155,38.5,187.068965517241,10.4117647058824,15.4878048780488,0.41,688.975,37.3529411764706,0.414634146341463,4.31707317073171,4.25,108.5,-0.675717544702307,1.54,6.35,0.17,0.0,1.0,0.0,1.77,3.0,-160.570050090679,638.235294117647,264.634146341463,-16.8929386175577,44.25,25.0,0.58,-1.04060501884155,38.5,187.068965517241,10.4117647058824,15.4878048780488,0.41,688.975,37.3529411764706,0.414634146341463,4.31707317073171,4.25,8.0,-374.0
P00261_SF4,6.736727237701416,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,189.9,-0.769551078621726,1.79,5.67,0.3,0,0,0,2.94,0,-246.767245574021,633.0,499.736842105263,-5.84858819752512,22.344,7.6,0.68,-1.37749643073289,13.604,279.264705882353,9.8,14.9210526315789,0.38,1076.733,18.9,0.789473684210526,7.73684210526316,2.28,189.9,-0.769551078621726,1.79,5.67,0.3,0.0,0.0,0.0,2.94,0.0,-246.767245574021,633.0,499.736842105263,-5.84858819752512,22.344,7.6,0.68,-1.37749643073289,13.604,279.264705882353,9.8,14.9210526315789,0.38,1076.733,18.9,0.789473684210526,7.73684210526316,2.28,7.0,328.0
P00265_SF4,8.918804168701172,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,282.7,-0.8693340428781391,0.94,18.94,0.51,1,1,1,3.37,8,-204.86281440511004,1643.8763197586718,1183.937176644494,-10.7403004645189,76.25,84.0,1.29,-0.607857179413247,26.5,667.0606598694001,18.03081232493001,85.5908351810791,0.78,1797.7140000000002,115.0928679163973,2.235846267553585,11.58980044345898,13.52,94.23333333333332,-0.289778014292713,0.3133333333333333,6.313333333333333,0.17,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.1233333333333333,2.6666666666666665,-68.28760480170335,547.9587732528906,394.6457255481647,-3.580100154839633,25.416666666666668,28.0,0.43,-0.2026190598044156,8.833333333333334,222.35355328980003,6.010270774976672,28.530278393693035,0.26,599.238,38.36428930546577,0.7452820891845283,3.863266814486327,4.506666666666667,7.0,332.0
P33678_SF4,5.909873008728027,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.5,-0.675717544702307,1.54,6.35,0.17,0,1,0,1.77,3,-160.570050090679,638.235294117647,264.634146341463,-16.8929386175577,44.25,25.0,0.58,-1.04060501884155,38.5,187.068965517241,10.4117647058824,15.4878048780488,0.41,688.975,37.3529411764706,0.414634146341463,4.31707317073171,4.25,108.5,-0.675717544702307,1.54,6.35,0.17,0.0,1.0,0.0,1.77,3.0,-160.570050090679,638.235294117647,264.634146341463,-16.8929386175577,44.25,25.0,0.58,-1.04060501884155,38.5,187.068965517241,10.4117647058824,15.4878048780488,0.41,688.975,37.3529411764706,0.414634146341463,4.31707317073171,4.25,7.4,330.0
