cofactor_id,struct.burial_depth,struct.iron_count,struct.is_rieske,struct.is_hipip,Bar.count.ALA,Bar.count.ARG,Bar.count.ASN,Bar.count.ASP,Bar.count.CYS,Bar.count.GLN,Bar.count.GLU,Bar.count.GLY,Bar.count.HIS,Bar.count.ILE,Bar.count.LEU,Bar.count.LYS,Bar.count.MET,Bar.count.PHE,Bar.count.PRO,Bar.count.SER,Bar.count.THR,Bar.count.TRP,Bar.count.TYR,Bar.count.VAL,Bar.prop.Volume,Bar.prop.Log(Solubility (m at 20ºC)),Bar.prop.Hydrophobicity,Bar.prop.Isoelectric point,Bar.prop.P(helix),Bar.prop.nOats in side chain,Bar.prop.nSats in side chain,Bar.prop.nNats in side chain,Bar.prop.Steric hindrance,Bar.prop.nH-bonds,Bar.prop.Vol / log(solub),Bar.prop.Vol / P(helix),Bar.prop.Vol / P(sheet),Bar.prop.log(Solub) x Flex,Bar.prop.Steric hindrance x Flexibility,Bar.prop.Flexibility,Bar.prop.P(helix)+P(sheet),Bar.prop.log(Solub) x Hydrophobicity,Bar.prop.Hydrophobicity x Flex.,Bar.prop.V / (P(helix)+P(sheet)),Bar.prop.Steric hindrance / P(helix),Bar.prop.Isoelectric point / P(sheet),Bar.prop.P(sheet),Bar.prop.Vol x isoelectric point,Bar.prop.Isoelectric point / P(helix),Bar.prop.P(helix) / P(sheet),Bar.prop.Steric hindrance / P(sheet),Bar.prop.P(helix) x Flex.,Bar.mean.Volume,Bar.mean.Log(Solubility (m at 20ºC)),Bar.mean.Hydrophobicity,Bar.mean.Isoelectric point,Bar.mean.P(helix),Bar.mean.nOats in side chain,Bar.mean.nSats in side chain,Bar.mean.nNats in side chain,Bar.mean.Steric hindrance,Bar.mean.nH-bonds,Bar.mean.Vol / log(solub),Bar.mean.Vol / P(helix),Bar.mean.Vol / P(sheet),Bar.mean.log(Solub) x Flex,Bar.mean.Steric hindrance x Flexibility,Bar.mean.Flexibility,Bar.mean.P(helix)+P(sheet),Bar.mean.log(Solub) x Hydrophobicity,Bar.mean.Hydrophobicity x Flex.,Bar.mean.V / (P(helix)+P(sheet)),Bar.mean.Steric hindrance / P(helix),Bar.mean.Isoelectric point / P(sheet),Bar.mean.P(sheet),Bar.mean.Vol x isoelectric point,Bar.mean.Isoelectric point / P(helix),Bar.mean.P(helix) / P(sheet),Bar.mean.Steric hindrance / P(sheet),Bar.mean.P(helix) x Flex.,pH,Em
P00263_SF4,6.9117608070373535,4,0,1,5,1,1,3,4,2,4,3,2,1,3,1,0,2,2,5,4,3,0,1,5999.1,-15.405256222624246,20.79,273.14,13.15,26,4,14,94.6,101,-3341.8897251681256,23059.892702722114,20935.95612821224,-119.37056222419784,1016.335,682.4999999999999,27.08,-11.972554017819562,211.274,10361.876167286637,370.499704326175,985.7856422397182,13.93,35275.622,1143.6676280554962,48.9247120721724,307.8878109198684,169.01200000000003,127.6404255319149,-0.3277714089920052,0.4423404255319149,5.811489361702128,0.2797872340425532,0.5531914893617021,0.0851063829787234,0.2978723404255319,2.0127659574468084,2.148936170212766,-71.1040367057048,490.6360149515343,445.4458750683455,-2.539799196259529,21.62414893617021,14.52127659574468,0.5761702127659575,-0.2547351918685013,4.495191489361702,220.4654503678008,7.882972432471808,20.97416260084507,0.2963829787234042,750.5451489361702,24.33335378841481,1.0409513206845191,6.550804487656775,3.5960000000000005,7.0,352.0
P00459_SF4,21.490318298339844,4,0,0,4,4,0,4,6,0,2,20,0,4,2,2,2,2,8,2,0,0,0,10,8144.8,0.2123502574085223,34.620000000000005,449.86,16.7,14,8,14,131.60000000000002,82,10877.742618195123,37547.916103544434,29424.87408527917,172.86803394779324,945.412,1276.6,37.84,-9.1477086354014,303.4200000000001,15616.543777145978,559.9528930893097,1824.5472682543743,21.14,52208.03,2337.624221454214,63.39019851480109,377.6543889736572,236.70800000000003,113.12222222222222,0.0029493091306739,0.4808333333333334,6.248055555555555,0.2319444444444444,0.1944444444444444,0.1111111111111111,0.1944444444444444,1.8277777777777784,1.1388888888888888,151.07975858604337,521.4988347714504,408.6788067399886,2.4009449159415728,13.130722222222222,17.730555555555554,0.5255555555555556,-0.1270515088250194,4.214166666666667,216.8964413492497,7.777123515129301,25.34093428131076,0.2936111111111111,725.1115277777777,32.46700307575297,0.8804194238166818,5.245199846856349,3.2876111111111115,7.0,-280.0
P00208_C58S_SF4_proximal,5.556431770324707,4,0,0,1,0,1,4,6,2,6,2,0,6,1,1,1,0,2,3,2,0,1,5,5652.9,-22.669770271705,23.230000000000004,240.15,11.92,29,7,4,100.97,94,-8003.190864177512,22320.492749753983,18675.872382768182,-256.6535753450252,912.706,570.0,26.390000000000004,-7.995623618637345,212.862,9478.280949164584,401.5281509187124,784.8244013759754,14.47,30977.863,1045.9316912772754,41.95160815401758,297.5517089073372,133.04,128.475,-0.5152220516296591,0.5279545454545456,5.457954545454545,0.2709090909090909,0.6590909090909091,0.1590909090909091,0.0909090909090909,2.2947727272727274,2.136363636363636,-181.8907014585798,507.28392613077233,424.4516450629133,-5.833035803296028,20.74331818181818,12.954545454545457,0.5997727272727273,-0.1817187186053942,4.837772727272728,215.4154761173769,9.1256397936071,17.83691821309035,0.3288636363636363,704.042340909091,23.77117480175626,0.953445639864036,6.762538838803118,3.0236363636363635,7.0,-633.0
P00208_C58S_SF4_distal,7.748317718505859,4,0,0,2,1,1,3,6,2,11,2,0,6,3,2,2,0,3,4,4,0,3,5,7981.8,-32.41135452452883,26.86,332.3,17.28,42,8,8,136.13,135,-7453.455241772612,29993.19921302756,26942.136659717693,-319.93105954521536,1213.1809999999998,712.8,36.45,-12.690128915021122,270.514,13164.376446370978,528.0853147417314,1106.0605493400071,19.17,44585.801,1371.9388083488006,62.33932684523336,416.37952021386303,181.907,133.03,-0.5401892420754806,0.4476666666666666,5.538333333333333,0.288,0.7,0.1333333333333333,0.1333333333333333,2.2688333333333333,2.25,-124.22425402954352,499.8866535504592,449.03561099529486,-5.332184325753589,20.21968333333333,11.88,0.6074999999999999,-0.2115021485836853,4.508566666666667,219.40627410618296,8.80142191236219,18.43434248900012,0.3194999999999999,743.0966833333333,22.865646805813345,1.0389887807538891,6.939658670231051,3.031783333333333,7.0,-464.0
P00262_SF4,6.980329990386963,4,0,1,6,5,3,2,4,3,3,6,2,1,7,2,1,2,4,3,2,3,1,1,8091.199999999999,-17.32091226092631,26.05,389.59,17.46,22,5,30,121.03999999999998,130,12531.283673265085,30474.456797253315,28834.395326829144,-126.67671564613416,1146.6709999999998,848.2,34.989999999999995,-19.83962788737494,278.84400000000005,14044.78003529857,458.5388095411354,1472.7580162838149,17.529999999999998,52861.107,1601.3738782161545,65.39405707216218,400.6991541365476,210.31,132.64262295081966,-0.2839493813266608,0.4270491803278688,6.38672131147541,0.2862295081967213,0.360655737704918,0.081967213114754,0.4918032786885246,1.9842622950819668,2.1311475409836067,205.43087988959152,499.5812589713658,472.6950053578548,-2.076667469608757,18.79788524590164,13.904918032786886,0.5736065573770491,-0.3252398014323761,4.571213114754099,230.2422956606323,7.517029664608778,24.14357403743959,0.2873770491803278,866.575524590164,26.25203079042876,1.072033722494462,6.568838592402419,3.447704918032787,7.0,347.0
P00260_SF4,6.220101833343506,4,0,1,15,2,5,2,4,6,4,4,0,2,5,5,1,2,3,2,3,3,1,2,9133.3,-19.619549588519533,25.34,440.97,21.91,29,5,25,136.4,141,4680.038190266433,32523.99429216581,32946.98598965384,-168.68335448284407,1391.8050000000003,959.9,42.13,-17.049226635815003,275.308,15475.486059849363,495.6076816412576,1665.4905930634318,20.22,57678.747,1659.9610805971067,83.94840553261405,460.44318697072765,274.489,128.6380281690141,-0.2763316843453455,0.3569014084507042,6.210845070422534,0.3085915492957746,0.4084507042253521,0.0704225352112676,0.352112676056338,1.9211267605633804,1.9859154929577465,65.916030848823,458.08442665022267,464.0420561923076,-2.3758218941245643,19.602887323943666,13.519718309859156,0.5933802816901408,-0.2401299526171127,3.877577464788733,217.96459239224453,6.980389882271234,23.45761398680889,0.2847887323943662,812.3767183098591,23.379733529536715,1.182371908910057,6.4851153094468685,3.866042253521128,7.0,356.0
P07485_SF4,6.079768657684326,4,0,0,7,0,0,4,6,1,8,1,1,6,1,2,2,1,3,2,1,0,0,5,6531.9,-21.15714750825911,26.33,283.65,15.320000000000002,28,8,5,114.17000000000002,89,-4738.100492756896,24090.80173643007,22173.597715029788,-256.46666772747125,1020.851,614.3000000000001,31.53,-5.452049027843104,268.55600000000004,10643.629439907469,436.0544803908972,946.6218063527754,16.21,36542.48,1122.6248930048855,56.18405443732807,351.9216589854241,174.12899999999993,128.07647058823528,-0.4148460295737081,0.5162745098039215,5.561764705882353,0.3003921568627451,0.5490196078431373,0.1568627450980392,0.0980392156862745,2.2386274509803923,1.7450980392156863,-92.90393123052736,472.3686614986288,434.7764257848978,-5.02875819073473,20.0166862745098,12.045098039215688,0.618235294117647,-0.1069029221145706,5.2658039215686285,208.6986164687739,8.550087850801907,18.561211889270105,0.317843137254902,716.5192156862744,22.01225280401736,1.1016481262221192,6.900424685988708,3.4142941176470574,8.0,-374.0
P00261_SF4,6.736727237701416,4,0,1,13,2,3,6,4,2,2,4,3,1,6,3,0,2,3,3,2,3,1,4,8532.7,-21.628943986449567,28.18,408.25,19.78000000000001,27,4,23,134.54,122,4044.8996347411808,31556.93460341401,30250.51505811344,-225.1783170493011,1374.5320000000002,940.2,39.28,-15.92985641861287,250.956,14645.518436612423,502.31892797289873,1512.7497741980603,19.5,53092.256,1588.23894164931,74.59366138685053,445.7916289827273,257.709,127.3537313432836,-0.3228200594992472,0.4205970149253731,6.093283582089551,0.295223880597015,0.4029850746268656,0.0597014925373134,0.3432835820895522,2.008059701492537,1.82089552238806,60.37163633942061,470.9990239315525,451.5002247479617,-3.360870403720912,20.51540298507463,14.032835820895524,0.5862686567164178,-0.2377590510240727,3.745611940298508,218.5898274121257,7.497297432431324,22.57835483877702,0.291044776119403,792.4217313432836,23.705058830586715,1.1133382296544856,6.653606402727273,3.846402985074627,7.0,328.0
P00265_SF4,8.918804168701172,4,0,1,9,0,2,2,4,2,0,6,1,0,2,4,0,2,1,3,1,2,1,4,5575.800000000001,-8.693524112360638,20.12,289.24000000000007,12.720000000000002,13,4,12,83.4,72,651.786923822548,21822.497810577224,19618.924020377417,-12.370073525010232,893.995,757.3000000000001,26.180000000000003,-15.043819262773676,233.588,9851.063559901426,314.1714208503916,1108.1145174429723,13.459999999999996,35779.376000000004,1213.133693887812,47.7644179159628,263.2516838420206,181.947,121.2130434782609,-0.1889896546165356,0.437391304347826,6.287826086956523,0.2765217391304348,0.2826086956521739,0.0869565217391304,0.2608695652173913,1.813043478260869,1.565217391304348,14.169280952664089,474.40212631689616,426.4983482690743,-0.2689146418480485,19.43467391304348,16.46304347826087,0.5691304347826087,-0.3270395491907321,5.077999999999999,214.153555650031,6.829813496747644,24.089446031368965,0.2926086956521738,777.8125217391305,26.372471606256784,1.0383569112165827,5.72286269221784,3.9553695652173912,7.0,332.0
P33678_SF4,5.909873008728027,4,0,1,9,1,4,3,4,3,0,8,0,3,0,7,1,3,3,1,3,0,2,3,7102.2,-10.238750624493536,16.12,374.62,15.480000000000002,19,5,17,109.09,105,3030.903634157654,28828.01290225942,25463.091374352323,-65.64187955238485,1037.904,890.1999999999999,32.24,-11.405905852380386,180.88,12878.502007720492,432.8286579334839,1451.6912469526387,16.76,47253.13100000001,1618.635472131498,58.69096965193145,346.31201407241724,206.877,122.45172413793104,-0.176530183180923,0.2779310344827586,6.458965517241379,0.2668965517241379,0.3275862068965517,0.0862068965517241,0.293103448275862,1.880862068965517,1.8103448275862069,52.25695920961472,497.03470521136927,439.018816799178,-1.1317565440066353,17.894896551724138,15.348275862068965,0.5558620689655173,-0.1966535491789721,3.118620689655173,222.0431380641464,7.462563067818688,25.02915943021791,0.2889655172413793,814.709155172414,27.90750814019824,1.011913269860887,5.970896794352021,3.5668448275862072,7.4,330.0
P00207_T10I_SF4_proximal,5.56503963470459,4,0,0,3,1,1,2,7,2,2,2,0,4,0,2,1,1,3,3,3,0,2,7,5897.0,-15.71233195757648,28.36,278.84,11.87,19,8,8,108.04,89,-4526.073961814046,24507.72726039584,18200.495579319904,-183.42853556091504,960.813,584.3000000000001,27.750000000000004,-14.715874690331292,311.918,9837.296715675588,451.9221200405492,887.5700975746472,15.88,36184.071,1229.7564878668518,39.01916042173318,302.8246437069444,134.389,128.19565217391303,-0.3415724338603583,0.6165217391304347,6.061739130434782,0.2580434782608696,0.4130434782608695,0.1739130434782608,0.1739130434782608,2.3486956521739133,1.934782608695652,-98.39291221334882,532.7766795738227,395.6629473765197,-3.987576860019892,20.887239130434786,12.70217391304348,0.6032608695652175,-0.319910319355028,6.780826086956522,213.85427642773016,9.82439391392498,19.295002121187984,0.3452173913043478,786.6102391304347,26.73383669275765,0.8482426178637649,6.583144428411835,2.9215000000000004,7.5,-550.0
P00207_T10I_SF4_distal,6.961597919464111,4,0,0,6,0,2,2,7,2,4,2,0,3,0,3,1,2,3,2,3,0,2,5,6203.099999999999,-17.982501482150624,25.02000000000001,291.01000000000005,13.4,23,8,7,106.25,95,-5785.768653579791,24983.469985263568,20363.730482784096,-218.6386014319962,1040.804,647.5999999999999,29.300000000000004,-12.154481090648677,310.71399999999994,10455.594445872928,437.61699437917343,976.9409437942802,15.900000000000002,37106.316,1246.2207405123545,47.503632417960674,318.0577337395735,162.475,126.5938775510204,-0.3669898261663393,0.5106122448979594,5.938979591836736,0.273469387755102,0.4693877551020408,0.1632653061224489,0.1428571428571428,2.1683673469387754,1.9387755102040816,-118.07691129754676,509.8667343931341,415.5863363833489,-4.462012274122372,21.24089795918367,13.216326530612244,0.5979591836734695,-0.2480506345030342,6.341102040816326,213.37947848720265,8.930959068962723,19.93757028151592,0.3244897959183674,757.2717551020407,25.433076336986822,0.96946188608083,6.49097415795048,3.315816326530612,7.5,-550.0
P46797_SF4,5.323875904083252,4,0,0,7,1,1,7,6,1,1,5,0,2,3,3,0,1,2,2,1,0,0,6,5807.799999999999,-14.237075883139608,20.01,290.43,13.230000000000004,21,6,8,95.61,85,1372.2633003903777,23377.46558033469,20685.269980446225,-199.8172231435959,1021.432,782.5000000000002,27.940000000000005,-5.700034152801356,224.59600000000003,10337.905440162607,376.30679855275474,1075.578570654782,14.71,35306.191,1247.2893427242695,49.72358157630357,302.00230730829185,186.44000000000003,118.52653061224488,-0.2905525690436655,0.4083673469387754,5.927142857142857,0.2700000000000001,0.4285714285714285,0.1224489795918367,0.1632653061224489,1.9512244897959183,1.7346938775510203,28.00537347735464,477.0911342925448,422.14836694788215,-4.07790251313461,20.845551020408163,15.969387755102046,0.5702040816326531,-0.1163272276081909,4.583591836734694,210.9776620441349,7.67973058270928,21.95058307458739,0.300204081632653,720.5345102040816,25.454884545393256,1.014766970944971,6.1633123940467724,3.804897959183674,8.0,-420.0
Q46FL2_SF4,13.993290901184082,4,0,0,4,1,1,2,2,0,1,6,4,5,2,2,2,2,5,4,3,0,1,4,6424.0,-7.158515811558251,27.57,318.93,13.060000000000002,15,4,14,115.11,72,-2876.9596189710123,26839.064141563056,21204.61595095376,2.109471617998118,879.5020000000001,682.5000000000001,29.06,-11.371455556157011,185.678,11310.318373768234,473.1483332482792,1136.031893601926,16.0,40842.946,1448.1090298049046,45.33468697093742,338.6083054375081,154.36300000000003,125.96078431372548,-0.1403630551285931,0.5405882352941177,6.253529411764706,0.256078431372549,0.2941176470588235,0.0784313725490196,0.2745098039215686,2.257058823529412,1.411764705882353,-56.41097292100024,526.2561596384913,415.7767833520344,0.0413621885881983,17.245137254901962,13.382352941176473,0.5698039215686275,-0.2229697167873923,3.640745098039216,221.7709485052595,9.277418298985866,22.275135168665216,0.3137254901960784,800.8420784313724,28.39429470205696,0.8889154308026945,6.639378537990354,3.026725490196079,7.0,-407.0
P80882_SF4,6.0850911140441895,4,0,1,12,0,1,3,4,3,2,5,1,0,4,8,0,1,2,4,5,2,3,4,8070.299999999999,-15.754740628747772,20.67,402.3500000000001,18.520000000000003,26,4,16,123.70000000000002,117,-1446.789341958685,30354.129434508846,28261.311183717804,-90.99609975665462,1265.804,906.0,37.37,-18.80953214815673,267.012,13868.665880986486,469.28693367090426,1486.7215212232577,18.85,52030.313,1590.949072398191,69.22834693702166,399.2842296007838,237.678,126.0984375,-0.2461678223241839,0.3229687499999999,6.286718750000001,0.289375,0.40625,0.0625,0.25,1.9328125000000005,1.828125,-22.60608346810446,474.2832724142007,441.5829872455907,-1.4218140586977284,19.7781875,14.15625,0.58390625,-0.2938989398149489,4.1720625,216.69790439041384,7.332608338607879,23.2300237691134,0.29453125,812.973640625,24.85857925622173,1.0816929208909634,6.238816087512247,3.71371875,7.0,351.0
